"ID","class","toxin_family","Cgodm.CLP2359","Cgodm.CLP2360","Cgodm.CLP2362","Cgodm.CLP2377","Cgodm.CLP2378","Cgodm.CLP2388","average_tpm","stdev_tpm","bcv_tpm","pi","diff_exprs","length","Variant_rate","High_impact","Low_impact","Moderate_impact","Missense","Nonsense","Total_Nonsynonymous","Synonymous","Total_variants","tajimasD","tajimasD_nonsyn","tajimasD_synon","SPvNP","LRT","p_value","CW1","CW2","CW3","UCW1","UCW2","UCW3"
"ngenContig861||sp|Q15025.2|","Nontoxin","NT",6.29,9.92,12.81,61.92,11.48,18.89,20.2183,20.8426940836991,1.03088262038347,0.318181923076923,"FALSE",1875,"144",0,0,0,0,0,5,8,13,-0.165747,-0.27918,-0.0648996,0.0567396923076923,0,0.5,0,0,0,0.249334281177253,0.252222788576489,1.00566512988777
"ngenContig869||262918at32523__Ras","Nontoxin","NT",2.63,10.5,9.69,15.78,0.85,22.12,10.2617,7.97843948818732,0.777496856094732,0.409091,"FALSE",567,"567",0,0,0,0,0,1,0,1,0.540555,0.540555,0,0.0267062,0.805287954658525,0.334275037962421,0.530156116452358,1,1,0.106772382777659,0.555140581767289,345.681301471806
"ngenContig869||sp|O75534.2|","Nontoxin","NT",11.85,56.32,51.98,142.74,46.69,112.37,70.325,48.0048583999578,0.68261441023758,0,"FALSE",2298,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.192639687368572,0.220828092984043,1,0.204431836638711,0.21268829921904,1.70159806176898
"ngenContig871||233141at32523__V-set","Nontoxin","NT",20.58,37.19,23.53,48.43,18.12,29.97,29.6367,11.5091401358514,0.38834081175878,0.287878866666667,"FALSE",903,"60",0,0,0,0,0,7,8,15,-0.56091,0.281723,-1.22972,0.0980521466666667,0,0.5,0,0,0,0.223792514527238,0.359441777331226,1.00233029698381
"ngenContig873||163226at32523__Annexin","Nontoxin","NT",18.51,23.16,19.86,60.8,29.86,38.8,31.8317,16.0473978160531,0.504132604166699,0.384848466666667,"FALSE",1374,"91",0,0,0,0,0,4,11,15,0.696386,0.827926,0.564088,-0.0133084933333333,0,0.5,0,0,0,0.179381756087854,0.19954030582111,1.00176841002128
"ngenContig877||217254at32523__Cobl","Nontoxin","NT",15.37,24.2,31.83,29.46,17.92,43.94,27.12,10.409620550241,0.383835566011837,0.236868866666667,"FALSE",3633,"121",0,0,0,0,0,18,12,30,-1.28072,-1.22315,-1.22157,0.06607307,0,0.5,0,0,0,0.428632214193414,0.437930340321121,2.00971349220575
"ngenContig878||196473at32523","Nontoxin","NT",11.7,18.64,30.37,55.44,20.58,27.59,27.3867,15.2632731308415,0.557324289923264,0.3560605,"FALSE",543,"90",0,0,0,0,0,1,5,6,0.287019,-0.194921,0.395497,0.0212046666666667,0,0.5,0,0,0,0,0,1.13616693831389
"ngenContig892||sp|P51662.1|","Nontoxin","NT",21.64,79.12,35.42,718.99,12.38,99.55,161.1833,275.358866112327,1.70835853411816,0.335016888888889,"FALSE",1029,"114",0,0,0,0,0,4,5,9,0.0475305,-0.0571591,0.125626,0.159202333333333,0,0.5,0,0,0,0.241748351899655,0.263782852306565,2.26756843559047
"ngenContig904||sp|Q8JHE9.1|","Nontoxin","NT",21.44,20.63,23.71,46.49,29.43,43.06,30.7933,11.3107641946363,0.367312506117769,0.217803125,"FALSE",765,"95",0,0,0,0,0,1,7,8,-1.36676,-1.14053,-1.25304,-0.000328187499999999,0,0.5,0,0,0,0,0,1.00232971135039
"ngenContig906||sp|Q5R898.3|","Nontoxin","NT",7.67,11.82,22.44,28.47,25.84,33.9,21.69,10.0679173615997,0.464173230133687,0.469697,"FALSE",462,"231",0,0,0,0,0,0,2,2,1.2227,0,1.2227,-0.2068684,0,0.5,0,0,0,0,0,1.08849662130432
"ngenContig913||Ribosom_S12_S23","Nontoxin","NT",48.79,44.21,43.99,142.77,59.86,117.16,76.13,42.868181673591,0.56309183861278,0.303030357142857,"FALSE",378,"25",0,0,0,0,0,2,11,13,-0.493737,0.153065,-0.612795,0.238158764285714,0,0.5,0,0,0,0,0,1
"ngenContig917||sp|P43686.2|","Nontoxin","NT",7.32,14.29,17.72,23.48,18.1,19.63,16.7567,5.5013986100506,0.328310383909159,0.318181875,"FALSE",1257,"157",0,0,0,0,0,0,8,8,-0.156258,0,-0.156258,0.2644856375,0,0.5,0,0,0,0,0,1.00183090402792
"ngenContig92||sp|Q6XBT4.1|","Nontoxin","NT",12.67,13.02,6.97,16.1,23.53,22.5,15.7983,6.32814480449576,0.400558592031786,0.294372571428571,"FALSE",933,"133",0,0,0,0,0,0,7,7,-0.4345,0,-0.4345,0.246972357142857,0,0.5,0,0,0,0,0.151066775479713,1.11714292120541
"ngenContig924||sp|O00299.4|","Nontoxin","NT",45.51,73.21,96.92,140.53,84.6,173.09,102.31,46.6611680093844,0.45607631716728,0.304714,"FALSE",726,"80",0,0,0,0,0,0,9,9,-0.323919,0,-0.323919,0.143975666666667,0,0.5,0,0,0,0,0.156770949496243,1.10275124499615
"ngenContig93||sp|Q9TR36.3|","Nontoxin","NT",6.74,10.76,11.7,26.35,19.27,19.02,15.64,7.18127286767464,0.45916066928866,0.375420777777778,"FALSE",816,"90",0,0,0,0,0,2,7,9,0.542797,-0.849715,0.997945,0.201096333333333,3.34028427505382,0.0941101552628458,0,1,1,0,0,4001.52625835337
"ngenContig930||sp|Q91VW3.1|","Nontoxin","NT",41.27,48.77,99.34,246.64,78.6,255.4,128.3367,97.3311573272745,0.758404706738404,0.166667,"FALSE",282,"282",0,0,0,0,0,0,1,1,-1.14053,0,-1.14053,0.211268,0,0.5,0.422229360661637,0.939177323751216,1,0.439118345963827,0.951764247730026,3.11421474898537
"ngenContig935||T_cell_tran_alt","Nontoxin","NT",25.14,26.91,24.89,22.13,26.95,20.99,24.5017,2.46208380577645,0.100486244047411,0.449495,"FALSE",336,"112",0,0,0,0,0,2,1,3,1.17245,0.687882,1.3811,-0.0596512666666667,0,0.5,0,0,0,0.169782789965001,0.328546192805069,1.28101305416694
"ngenContig95||sp|Q5XI64.1|","Nontoxin","NT",9.47,17.14,9.05,13.37,20.79,7.24,12.8433,5.27360092030736,0.410611051700682,0.348485,"FALSE",1011,"252",0,0,0,0,0,0,4,4,0.184228,0,0.184228,0.1522235,0,0.5,0,0,0,0,0.27878096006971,1.09685203261497
"ngenContig965||JTB","Nontoxin","NT",18.75,21.65,35.47,60.76,29.72,35.99,33.7233,15.0010848496589,0.444828496904482,0.205627857142857,"FALSE",426,"60",0,0,0,0,0,2,5,7,-1.48326,-1.45138,-1.22373,0.195993214285714,0,0.5,0,0,0,0,0,1.00155989127242
"ngenContig967||sp|Q9UMY4.4|","Nontoxin","NT",16.36,24.44,31.35,73.58,31.97,57.79,39.2483,21.8219022238362,0.555996112540828,0.2348485,"FALSE",489,"244",0,0,0,0,0,0,2,2,-0.849715,0,-0.849715,0.405634,0,0.5,0,0,0,0,0,1.00155930631428
"ngenContig99||MRP-S24","Nontoxin","NT",26.5,23.23,22.46,73.18,23.94,74.56,40.645,25.7754454859659,0.634160302274964,0.272727333333333,"FALSE",516,"172",0,0,0,0,0,2,1,3,-0.578637,-1.45138,1.06589,0.283702333333333,-0.00450726310305072,0.5,0,0.844644735858931,1,0,0.581276541639507,7.43267100472612
"ngenContig994||sp|B5FYY5.1|","Nontoxin","NT",146.87,149.69,166.94,182.19,125.83,169.68,156.8667,20.1078956299924,0.128184602786904,0.272727333333333,"FALSE",378,"126",0,0,0,0,0,0,3,3,-0.578637,0,-0.578637,0.309831333333333,0,0.5,0,0,0,0,0,1.00233029698381
"ngenContig995||Ribosomal_S28e","Nontoxin","NT",382.9,186.76,194.6,723.81,260.38,624.54,395.4983,229.170744067969,0.579448114108124,0.530303,"FALSE",210,"210",0,0,0,0,0,0,1,1,1.3811,0,1.3811,0.804878,0,0.5,0,0,0,0,0,1.13028897593836
"ngenContig997||sp|P62263.3|","Nontoxin","NT",274.69,593.68,503.93,2187.33,394.68,1074.25,838.0933,715.772486888583,0.854048692297842,0.530303,"FALSE",456,"456",0,0,0,0,0,0,1,1,1.3811,0,1.3811,0.50838,0,0.5,0,0,0,0,0,1.10338876511446
"ngenContig999||sp|P61221.1|","Nontoxin","NT",19.01,50.01,42.4,66.14,47.12,99.3,53.9967,26.9131348353674,0.498421844952884,0.2689395,"FALSE",1800,"225",0,0,0,0,0,0,8,8,-0.750087,0,-0.750087,0.24755575,0,0.5,0,0,0,0,0,1.00231419229942
"TOXIN_Cgodm-CLP2359_BPP_ngenContig1937_-_CDS","Toxin","BPP",17800.53,23009.64,7715.61,40366.26,34497.65,15930.09,23219.9633,12199.3723198592,0.525382928570744,0.3666666,"FALSE",675,"135",0,0,0,0,0,4,1,5,0.395497,0.546308,-0.194921,0.3671914,0,0.5,0,0,0,0.834640557860893,0.888621962865089,1.0017465532827
"TOXIN_Cgodm-CLP2359_BPP-1a_extenderContig189_-_CDS","Toxin","BPP",19674.65,473.82,16935.79,1314.34,12306.11,30099.55,13467.3767,11358.4037471639,0.843401354264033,0,"FALSE",654,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.125393261420374,0.5554154828194,1,0.125422163996552,0.577525391565521,4.8794550470024
"TOXIN_Cgodm-CLP2378_SVMPIII-13_extenderContig57_-_CDS","Toxin","SVMPIII",189,648.21,879.96,11048.15,3592.25,2187.56,3090.855,4090.50647861973,1.32342231473807,0,"FALSE",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOXIN_Cgodm-CLP2388_BPP-1a_extenderContig258_-_CDS","Toxin","BPP",1521.39,7639.68,7643.92,6573.44,5818.63,10757.85,6659.1517,3027.90193420736,0.454697846004523,0.3106061,"FALSE",621,"62",0,0,0,0,0,6,4,10,-0.255103,0.868686,-1.74687,0.1140723,0,0.5,0,0,0,0.533973454107441,0.589227231403552,1
"TOXIN_extenderContig1||Cgodm-CLP2388ngen_SVSP-12_ngenContig2905_SVSP","Toxin","SVSP",34938.16,0,29491.13,502.17,1115.11,108.56,11025.855,16507.5275693906,1.49716530549246,0.30303,"FALSE",783,"195",0,0,0,0,0,3,1,4,-0.298546,-0.278451,-0.194921,0.384615,0,0.5,0,0,0,0.911612312014747,1,11.9928474402976
"TOXIN_extenderContig103||Cgodm-CLP2362ngen_SVMPII-6_ngenContig3915_SVMPII","Toxin","SVMPII",10662.18,0,18353.4,7.24,1.01,0.28,4837.3517,7875.65363060722,1.62809200550938,0,"FALSE",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOXIN_extenderContig105||Bnigr-CLP1864_CTL_extContig59_CTL","Toxin","CTL",4253.24,7127.14,0,1.53,0.4,0,1897.0517,3075.49499827535,1.62119724954009,0,"FALSE",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOXIN_extenderContig108||Cgodm-CLP2359trinity_PLA2-2_trinityContig9907_PLA2","Toxin","PLA2",187603.62,0,0,11.76,5.33,13.57,31272.38,76586.3539839434,2.44900944488214,0,"FALSE",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOXIN_extenderContig109||Cgodm-CLP2359ext_PLA2-1a_extContig527_PLA2","Toxin","PLA2",39686.92,2351.65,20660.25,4.13,6741,679.87,11687.3033,15708.4230456983,1.3440588168614,0.2954545,"FALSE",417,"104",0,0,0,0,0,3,1,4,-0.379008,-0.378513,-0.194921,0.00110855,0,0.5,0,0,0,0.0171918693483888,0.596283366218606,1.39859410104504
"TOXIN_extenderContig111||Cgodm-CLP2388ext_VEGF-1_extContig155_VEGF","Toxin","VEGF",6010.45,5102.32,7586.91,4303.28,8578.01,8453.62,6672.4317,1797.58066733503,0.269404131530493,0.520202,"FALSE",441,"147",0,0,0,0,0,1,2,3,1.87288,1.3811,1.62381,0.814529333333333,0,0.5,0,0,0,0.0548164639324894,0.596844329707851,1.05391854723102
"TOXIN_extenderContig112||Bthal-CRVA3763_CTL-4_ext2000Contig765_CTL","Toxin","CTL",6.44,0,0.51,2980.44,14762.41,17.43,2961.205,5902.5368584728,1.99328883291525,0,"TRUE",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOXIN_extenderContig116||Cgodm-CLP2378ext_SVSP-7_extContig84_SVSP","Toxin","SVSP",1.13,0.61,1.01,1476.73,3164.16,1.74,774.23,1311.18672490229,1.69353644899099,0,"TRUE",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOXIN_extenderContig118||Bthal-CRVA3763_CTL-4_ext2000Contig765_CTL","Toxin","CTL",4366.77,1310.19,1128.74,479.5,47.7,146.74,1246.6067,1611.76245991358,1.29291977968158,0.166667,"FALSE",465,"232",0,0,0,0,0,2,0,2,-1.45138,-1.45138,0,-0.123967,0.99238465930739,0.30442226546663,0.928968494964833,0.938613646028754,1,0.91964239683939,0.99936843311882,24.9244581856952
"TOXIN_extenderContig120||Cgodm-CLP2360trinity_PLA2-3a_trinityContig14327_PLA2","Toxin","PLA2",1.3,90647.62,0,0,0.92,8.03,15109.645,37005.8991149399,2.44915741666597,0,"FALSE",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOXIN_extenderContig120||Cgodm-CLP2377trinity_CTL-2_trinityContig31467_CTL","Toxin","CTL",0,0,3.14,1714.93,2508.24,12.43,706.4567,1116.9539861367,1.58106503362018,0,"TRUE",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOXIN_extenderContig124||Ctzot-CLP2364_SVMPIII_extContig241_SVMPIII","Toxin","SVMPIII",4.92,0.27,0.83,6283.25,5129.55,3.41,1903.705,2968.06313946149,1.55909825286034,0,"TRUE",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOXIN_extenderContig140||Cgodm-CLP2362ext_SVMPII-1_extContig360_SVMPII","Toxin","SVMPII",17933.12,25694.23,22546.97,9140.18,1359.87,10577.82,14542.0317,9150.0208441717,0.629211999597807,0.409091,"FALSE",1452,"290",0,0,0,0,0,1,4,5,0.86777,1.48617,0.465845,0.5079071,0,0.5,0,0,0,0.119756744480958,0.313260033859432,1.00145268711876
"TOXIN_extenderContig140||Cgodm-CLP2378ext_SVMPIII-4a_extContig62_SVMPIII","Toxin","SVMPIII",2117.42,13.42,4789.63,6575.57,20393.94,15.3,5650.88,7680.89419380061,1.35923859536933,0,"FALSE",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOXIN_extenderContig141||Cgodm-CLP2362ext_SVMPIII-7_extContig355_SVMPIII","Toxin","SVMPIII",2335.89,4342.95,7600.63,0.21,0,20304.74,5764.07,7681.44025445489,1.33264173656026,0.3560605,"TRUE",1809,"301",0,0,0,0,0,3,3,6,0.287019,0.772199,-0.278451,0.0172198333333334,-0.000123552012155415,0.5,0.16724911597931,0.634769925727209,1,0.677289557828277,0.166954515182717,1.406763433957
"TOXIN_extenderContig143||Cgodm-CLP2388trinity_PLA2-1_trinityContig38961_PLA2","Toxin","PLA2",25526.91,492.27,3012.47,0,2977.27,4.99,5335.6517,9989.89017664242,1.87229053512665,0.2636366,"FALSE",417,"83",0,0,0,0,0,1,4,5,-0.751454,0.540555,-1.10317,-0.06369772,0,0.5,0,0,0,0.589770720449482,0.638760785523619,1
"TOXIN_extenderContig147||Cgodm-CLP2359trinity_CRISP-1a_trinityContig20576_CRISP","Toxin","CRISP",10582.95,12094.87,14732.13,10.7,7086.16,915.1,7570.3183,6041.74202352075,0.798082958218646,0.282828333333333,"FALSE",723,"120",0,0,0,0,0,5,1,6,-0.556398,-0.27918,-1.14053,0.136870833333333,1.54112412372729,0.231376449708793,0.923752456125461,0.924818956554241,1,0.995532587569338,0.99936843311882,3.80199313581619
"TOXIN_extenderContig16||Cgodm-CLP2388ext_SVMPIII-6a_extContig62_SVMPIII","Toxin","SVMPIII",4902.11,13928.82,13667.46,33794.6,15002.77,51105.7,22066.91,17100.3025676764,0.774929637528607,0.393939176470588,"FALSE",1902,"111",0,0,0,0,0,10,7,17,0.822934,0.723752,0.81889,0.3688306,0,0.5,0,0,0,0.226451353419972,0.239812327173346,1
"TOXIN_extenderContig164||Cgodm-CLP2362ngen_SVSP-4_ngenContig2846_SVSP","Toxin","SVSP",13598.36,23376.62,22526.52,8817.94,11597.7,912.19,13471.555,8520.84382729727,0.632506331102629,0.4121208,"FALSE",783,"156",0,0,0,0,0,3,2,5,0.901504,0.922292,0.554178,0.28677182,0,0.5,0,0,0,0.489884428454357,0.978115679210955,1.01879939876194
"TOXIN_extenderContig167||Cgodm-CLP2377ext_PLA2-4_extContig372_PLA2","Toxin","PLA2",0.86,6.22,0,80293.87,106618.43,20.27,31156.6083,48969.7665269547,1.57172969712993,0,"TRUE",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOXIN_extenderContig167||Cgodm-CLP2378_SVMPI_extContig457_SVMPI","Toxin","SVMPI",17516.4,17045.44,10258.44,32985.5,128026.13,184,34335.985,47133.0345267367,1.3727008130606,0.371211833333333,"FALSE",1248,"208",0,0,0,0,0,6,0,6,0.461519,0.461519,0,0.309445833333333,3.7470708179012,0.0767898668341755,0.928882933455634,0.932114058932553,1,0.965938117227555,0.977932246245814,32.0517001693212
"TOXIN_extenderContig167||Cgodm-CLP2388ngen_SVSP-11a_ngenContig2879_SVSP","Toxin","SVSP",4341.75,9371.08,9387.98,2164.96,2510.31,1152,4821.3467,3678.19553384355,0.762897954184368,0.2303032,"FALSE",777,"155",0,0,0,0,0,3,2,5,-1.12253,-0.578637,-1.45138,0.3690144,0.412951130548208,0.406723068768916,0.926351191874641,0.926351192067463,1,0.99936843312061,0.99936843311882,22.2359350694735
"TOXIN_extenderContig17||Cgodm-CLP2362ext_SVSP-20_extContig509_SVSP","Toxin","SVSP",2984.59,1260.49,1600.44,1.34,0.74,7.09,975.7817,1212.03747030225,1.24211949281509,0.166667,"TRUE",774,"774",0,0,0,0,0,0,1,1,-1.14053,0,-1.14053,-0.123967,0,0.5,0.43579541071369,0.313772695713856,1,0.453448719434576,0.326483779928948,6.1952492169863
"TOXIN_extenderContig172||Cgodm-CLP2377ext_PLA2-3a_extContig95_PLA2","Toxin","PLA2",11.31,0.65,0.5,16152.09,7275.1,0,3906.6083,6667.04864158472,1.7066079139761,0,"TRUE",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOXIN_extenderContig174||Cgodm-CLP2359ext_SVSP-7_extContig452_SVSP","Toxin","SVSP",4566.95,1828.39,3961.77,3513.84,2865.71,72.25,2801.485,1635.25777835484,0.5837110597968,0.4606058,"FALSE",777,"155",0,0,0,0,0,3,2,5,1.44125,0.922292,1.62381,0.6532508,0,0.5,0,0,0,0.189535591613525,0.215125924167201,1.0940276972432
"TOXIN_extenderContig178||Cgodm-CLP2388trinity_PLA2-2_trinityContig6831_PLA2","Toxin","PLA2",123783.09,168972.32,208613.86,3.47,0,256371.51,126290.7083,107167.09752899,0.848574681158791,0,"TRUE",420,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.227216589353264,0.373907166572702,1,0.23642735380849,0.389467797406377,3.75967248320007
"TOXIN_extenderContig18||Ctzot-CLP2364_SVSP_extContig145_SVSP","Toxin","SVSP",1390.86,0,4077.7,2764.62,3829.52,115.85,2029.7583,1798.02023773279,0.885829725506129,0.274621375,"FALSE",774,"96",0,0,0,0,0,3,5,8,-0.681569,-1.62929,0.0918923,0.39197725,-0.000512865265136497,0.5,0.141594819399771,0.254635861500834,1,0.709304867255958,0.253114839820394,1.01290003903432
"TOXIN_extenderContig186||Cgodm-CLP2378trinity_CTL-3_trinityContig44134_CTL","Toxin","CTL",0,417.05,269.04,1458.21,2576.89,0,786.865,1029.3796705735,1.30820365701041,0,"FALSE",477,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.679465344550037,0.93992443966492,1,0.706989295462788,0.939245298184921,2.29142380935822
"TOXIN_extenderContig187||Cgodm-CLP2359ngen_SVSP-12_ngenContig1543_SVSP","Toxin","SVSP",2049.01,2482,3815.46,1273.42,663.58,208.4,1748.645,1317.21770777271,0.753279086248331,0.4204545,"FALSE",765,"191",0,0,0,0,0,3,1,4,0.948619,0.472013,1.48617,0.60136125,0,0.5,0,0,0,0.636949295877307,0.639769121772152,1.23657289440474
"TOXIN_extenderContig193||Cgodm-CLP2362ngen_SVSP-13a_ngenContig2850_SVSP","Toxin","SVSP",2635.81,4294.57,2719.87,1169.84,553.21,1904.69,2212.9983,1319.60295874807,0.596296417737001,0.26893925,"FALSE",783,"195",0,0,0,0,0,4,0,4,-0.660626,-0.660626,0,0.09552625,1.11229715770605,0.286706636218828,0.927659913760231,0.927659913760231,1,0.99936843311882,0.99936843311882,20.8128265559364
"TOXIN_extenderContig203||Cgodm-CLP2362ext_SVMPII-6a_extContig587_SVMPII","Toxin","SVMPII",1863.66,0,4160.84,5.57,122.91,0.46,1025.5733,1702.3602576149,1.65991085923834,0,"FALSE",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOXIN_extenderContig208||Cgodm-CLP2360_PLA2_extContig134_PLA2","Toxin","PLA2",39113.14,18389.72,12888.57,566.73,65872.05,41.34,22811.925,25500.1219167288,1.11784173921003,0.373737333333333,"FALSE",414,"138",0,0,0,0,0,3,0,3,0.421982,0.421982,0,0.3994644,1.40763696873046,0.247346358127075,0.41882109598183,0.925873753866715,1,0.421361581491259,0.99936843311882,24.371846526736
"TOXIN_extenderContig211||Cgodm-CLP2359_SVSP_extContig213_SVSP","Toxin","SVSP",3480.29,958.44,1921.01,1349.41,5153.89,2.51,2144.2583,1871.77659552006,0.872924962221231,0.432659666666667,"FALSE",783,"87",0,0,0,0,0,5,4,9,1.24442,0.834037,1.43139,0.658827266666667,0,0.5,0,0,0,0.372913380163008,0.632517562589249,14.3094417028839
"TOXIN_extenderContig217||Cgodm-CLP2362ext_SVMPIII-6a_extContig57_SVMPIII","Toxin","SVMPIII",43.63,0.37,9352.72,22.63,829.72,1.55,1708.4367,3759.03418036956,2.20027711905835,0,"FALSE",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOXIN_extenderContig218||Cgodm-CLP2359trinity_CTL-8a_trinityContig16146_CTL","Toxin","CTL",2049.89,645.21,1376.08,3.27,0,104.73,696.53,849.940697107745,1.22024994918775,0.409091166666667,"TRUE",441,"73",0,0,0,0,0,4,2,6,0.897769,1.10954,0.219917,0.241902166666667,0,0.5,0,0,0,0.559186857667256,0.779841797202085,1.09834976790548
"TOXIN_extenderContig219||Cgodm-CLP2362ext_SVMPIII-7_extContig92_SVMPIII","Toxin","SVMPIII",3093.39,7301.21,10705.31,11249.45,1546.73,28612.8,10418.1483,9735.38212928166,0.934463769274781,0,"FALSE",1812,"0",0,0,0,0,0,0,0,0,0,0,0,0,-1.81898940354586e-12,0.5,0.468141294741131,0.939177323751216,1,0.487148785263319,0.951764247730026,3.40406979858669
"TOXIN_extenderContig220||Cgodm-CLP2388trinity_CTL-3_trinityContig64243_CTL","Toxin","CTL",0.49,50.89,16.42,1166.74,1.37,1336.43,428.7233,639.901042151571,1.49257351338631,0,"FALSE",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOXIN_extenderContig233||Cgodm-CLP2362_SVMPII_extContig91_SVMPII","Toxin","SVMPII",24528.67,0,38560.8,390.44,0,1.76,10580.2783,16835.0209826735,1.5911699584191,0,"FALSE",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOXIN_extenderContig247||Cgodm-CLP2359ext_SVMPIII-5a_extContig481_SVMPIII","Toxin","SVMPIII",2291.9,4794.1,5468.38,5447.2,2807.75,6396.79,4534.3533,1627.97970146641,0.359032389793361,0.37499975,"FALSE",1824,"152",0,0,0,0,0,11,1,12,0.556427,0.633317,-0.194921,0.5940595,9.11117638250562,0.00525415875704188,0,1,1,0,0,341.566292471099
"TOXIN_extenderContig247||Cgodm-CLP2362ext_SVMPII-7a_extContig191_SVMPII","Toxin","SVMPII",493.11,1756.25,1207.58,494.16,1649.4,691.72,1048.7033,571.023629446862,0.544504465130282,0.248484933333333,"FALSE",1449,"96",0,0,0,0,0,11,4,15,-1.07169,-1.18393,-0.539933,0.384235166666667,0,0.5,0,0,0,0.536217991041127,0.554650502098622,5.11698102170463
"TOXIN_extenderContig248||Cgodm-CLP2388ngen_CTL-3_ngenContig938_CTL","Toxin","CTL",3167.96,694.88,430.72,1160.95,8334.87,128.17,2319.5917,3138.64957783705,1.3531043320413,0.280303,"FALSE",441,"110",0,0,0,0,0,3,1,4,-0.539933,-0.128358,-1.14053,0.45178775,0.802792117106264,0.334692446450494,0.934179246376537,0.934472629811511,1,0.996115219406852,0.99936843311882,22.1992786761789
"TOXIN_extenderContig251||Cgodm-CLP2359ngen_SVSP-6_ngenContig1552_SVSP","Toxin","SVSP",2185.38,2979.29,4444.9,936.52,3263.67,831.46,2440.2033,1407.23659143254,0.576688258487536,0.393939,"FALSE",777,"194",0,0,0,0,0,2,2,4,0.667001,0.554178,0.554178,-0.15929075,2.51702089422406,0.142038429487216,0,1,1,0,0.143898780252213,583.889766203597
"TOXIN_extenderContig252||Cgodm-CLP2378_SVSP_extContig533_SVSP","Toxin","SVSP",0,0,0.19,3.25,16476.07,18.07,2749.5967,6724.57476413689,2.44565858117915,0,"FALSE",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOXIN_extenderContig264||Cgodm-CLP2362trinity_CTL-9a_trinityContig1261_CTL","Toxin","CTL",2686.87,179.54,7516.87,808.85,6874.58,156.94,3037.275,3356.88312915865,1.10522857797159,0.28787875,"FALSE",477,"59",0,0,0,0,0,4,4,8,-0.521691,-0.177853,-0.741088,0.040609875,0,0.5,0,0,0,0.656844836197436,0.987245722244978,2.46941237666744
"TOXIN_extenderContig267||Cgodm-CLP2378ext_SVMPII-2_extContig433_SVMPII","Toxin","SVMPII",4308.35,4040.71,2430.27,31882.98,33219.2,67.35,12658.1433,15488.4994222109,1.22359962714365,0.3242422,"FALSE",1449,"289",0,0,0,0,0,4,1,5,-0.0767769,-0.016928,-0.194921,0.2921512,3.37926309635714,0.0922937615158684,0.0233142032863115,1,1,0,0,407.996732431921
"TOXIN_extenderContig269||Cgodm-CLP2378ext_SVSP-7_extContig474_SVSP","Toxin","SVSP",0.87,0.25,0.44,3407.05,4266.99,0.57,1279.3617,1999.72983453682,1.56306839147742,0,"TRUE",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOXIN_extenderContig272||Cgodm-CLP2388trinity_CTL-2_trinityContig64221_CTL","Toxin","CTL",2869.99,3852.45,6820.42,0,0,824.65,2394.585,2678.51325433159,1.11857096504471,0.30303,"TRUE",477,"477",0,0,0,0,0,1,0,1,-0.194921,-0.194921,0,0.0508475,0,0.5,0.183647598494315,0.792596907366659,1,0.183647598494315,0.792596907366659,3.88846659082785
"TOXIN_extenderContig278||CscutCLP2111ngen_CTL-5_Contig7_CTL","Toxin","CTL",46.93,1819.91,875.39,1.21,2118.62,899.48,960.2567,876.999626993459,0.913297066288066,0.40909075,"FALSE",447,"111",0,0,0,0,0,4,0,4,0.827926,0.827926,0,0.07008525,3.22311673619197,0.0997881790708009,0.928415519109084,0.928415519109084,1,0.99936843311882,0.99936843311882,34.5059569641616
