ID,class,toxin_family,Cgodm.CLP2359,Cgodm.CLP2360,Cgodm.CLP2362,Cgodm.CLP2377,Cgodm.CLP2378,Cgodm.CLP2388,average_tpm,stdev_tpm,bcv_tpm,pi,diff_exprs,length,Variant_rate,High_impact,Low_impact,Moderate_impact,Missense,Nonsense,Total_Nonsynonymous,Synonymous,Total_variants,tajimasD,tajimasD_nonsyn,tajimasD_synon,SPvNP,LRT,p_value,CW1,CW2,CW3,UCW1,UCW2,UCW3
trinityContig13241||sp|Q5R9C5.2|,Nontoxin,NT,15.07,35.33,44.14,146.33,60.98,61.5,60.5583,45.46000942,0.75068173,0.38257575,FALSE,1248,156,0,0,0,0,0,0,8,8,0.620288,0,0.620288,0.203689563,0,0.5,0,0,0,0,0,1.167411668
trinityContig13252||sp|Q15438.1|,Nontoxin,NT,6.66,8.08,9.3,22.93,7.31,13.5,11.2967,6.195400444,0.548425686,0.26136375,FALSE,1206,301,0,0,0,0,0,1,3,4,-0.741088,-1.14053,-0.378513,0.452402,0,0.5,0,0,0,0,0.016139903,1.002707479
trinityContig1326||DUF2151,Nontoxin,NT,5.54,3.81,5.08,10.28,6.25,9.3,6.71,2.533787679,0.377613663,0.166667,FALSE,612,122,0,0,0,0,0,2,3,5,-1.83094,-1.45138,-1.62929,0.144221,0,0.5,0,0,0,0.559495818,0.895229869,1.114439675
trinityContig13261||sp|P40939.2|,Nontoxin,NT,9.13,13.57,22.66,40.53,14.88,27.53,21.3833,11.48470229,0.53708746,0.336007176,FALSE,2319,136,0,0,0,0,0,4,13,17,0.0637885,0.868157,-0.24029,-0.016992047,0,0.5,0,0,0,0.155965477,0.16136511,1.00232854
trinityContig13262||sp|P19623.1|,Nontoxin,NT,6.78,7.31,5.62,14,14.5,17.5,10.9517,4.977044973,0.454454101,0.421911231,FALSE,891,59,0,0,0,0,0,2,10,12,0.780678,1.3564,0.53551,0.120361654,0,0.5,0,0,0,0.347565394,0.404354412,1.039289601
trinityContig13267||sp|Q86WA6.1|,Nontoxin,NT,2.74,2.6,3.49,4.06,0.94,5.49,3.22,1.532618674,0.475968532,0.358585667,FALSE,867,144,0,0,0,0,0,2,4,6,0.316102,0.554178,0.103765,-0.013982467,0,0.5,0,0,0,0.314642215,0.535212232,2.913547372
trinityContig1328||256267at32523,Nontoxin,NT,1.79,0.82,1.27,9.17,5.65,12.55,5.2083,4.821677785,0.92576806,0.30303,FALSE,396,396,0,0,0,0,0,0,1,1,-0.194921,0,-0.194921,0.384615,0,0.5,0,0,0,0,0,1.11875652
trinityContig1329||sp|Q8CCK0.3|,Nontoxin,NT,6.85,12.27,17.52,35.82,10.75,20.79,17.3333,10.32102837,0.59544509,0,FALSE,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.706261216,0.939177324,1,0.734870621,0.951764248,16.16101365
trinityContig13293||sp|Q6IP52.1|,Nontoxin,NT,11.86,18.26,16.21,44.96,30.36,32.34,25.665,12.43949155,0.484686988,0.373737333,FALSE,663,221,0,0,0,0,0,0,3,3,0.421982,0,0.421982,0.021353333,0,0.5,0,0,0,0,0,1.002330004
trinityContig13295||sp|P21265.2|,Nontoxin,NT,5.66,8.86,8.48,21.95,7.25,26.6,13.1333,8.825689019,0.672008484,0.304924375,FALSE,1464,183,0,0,0,0,0,1,7,8,-0.316135,-1.14053,-0.0763889,0.299140813,0,0.5,0,0,0,0,0,1.002329419
trinityContig13297||167576at32523__TGF_beta,Nontoxin,NT,0,0,0,2.2,1.14,10.44,2.2967,4.086199538,1.779161204,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trinityContig13298||MAGE,Nontoxin,NT,2.95,11.11,11.02,15.24,9.45,6.59,9.3933,4.222675297,0.449541194,0.530303,FALSE,783,195,0,0,0,0,0,2,2,4,2.11532,1.75751,1.75751,0.16265975,4.754816558,0.046395377,0.131259274,0.162688967,1,0.057082323,0.057129035,9999999172
trinityContig13299||sp|Q3MHR0.1|,Nontoxin,NT,3.66,5.53,11.43,9,8.82,13.71,8.6917,3.690731183,0.424627079,0.166667,FALSE,693,173,0,0,0,0,0,3,1,4,-1.74687,-1.62929,-1.14053,-0.04015825,-4.55E-13,0.5,0.325193756,0.939177324,1,0.338366786,0.951764248,3.410477885
trinityContig13299||sp|Q9H000.2|,Nontoxin,NT,4.54,8.29,8.86,22.85,8.85,15.29,11.4467,6.57126066,0.574074682,0.228956444,FALSE,1269,141,0,0,0,0,0,4,5,9,-1.25254,-0.258315,-1.83094,-0.057986111,0,0.5,0,0,0,0.933151773,0.936598879,1.121636783
trinityContig13303||sp|Q96B26.1|,Nontoxin,NT,3.54,4.8,4.57,11.64,4.13,5.51,5.6983,2.984529555,0.523757885,0.530303,FALSE,831,831,0,0,0,0,0,0,1,1,1.3811,0,1.3811,-0.107692,0,0.5,0,0,0,0,0,1.001563109
trinityContig13316||9283at32523,Nontoxin,NT,3.62,5.22,4.53,9.48,7.27,10.73,6.8083,2.84989415,0.418591153,0.2348485,FALSE,2721,680,0,0,0,0,0,0,4,4,-1.02271,0,-1.02271,0.405634,0,0.5,0,0,0,0,0.006907122,1.144873848
trinityContig13327||sp|P40763.2|,Nontoxin,NT,2.91,4.2,3.59,8.71,7.24,6.34,5.4983,2.284008902,0.415402743,0.2348485,FALSE,2319,386,0,0,0,0,0,1,5,6,-1.10898,-1.14053,-0.920123,0.082017167,0,0.5,0,0,0,0,0,1.131470022
trinityContig13349||sp|Q8N8N0.1|,Nontoxin,NT,3.85,4.16,2.41,9.35,3.25,2.66,4.28,2.572407433,0.601029774,0.166667,FALSE,612,306,0,0,0,0,0,0,2,2,-1.45138,0,-1.45138,0.211268,0,0.5,0.369133216,0.527356425,1,0.384861558,0.541829731,4.053172064
trinityContig13350||182549at32523,Nontoxin,NT,1.34,2.66,4.68,6.88,2.75,6.99,4.2167,2.360039548,0.559688749,0.2348485,FALSE,960,480,0,0,0,0,0,0,2,2,-0.849715,0,-0.849715,-0.03655975,0,0.5,0.113563253,0.158878157,1,0.118163513,0.165313979,1.143474219
trinityContig13358||221334at32523,Nontoxin,NT,1.39,4.44,2.81,7.1,4.95,6.72,4.5683,2.208831516,0.483512798,0.2696972,FALSE,552,110,0,0,0,0,0,1,4,5,-0.683986,-1.14053,-0.379008,0.1976253,0,0.5,0,0,0,0,0,1.115314435
trinityContig13359||212062at32523,Nontoxin,NT,9.79,10.76,9.78,20.66,13.42,32,16.0683,8.821043967,0.548971824,0.2348485,FALSE,789,131,0,0,0,0,0,5,1,6,-1.10898,-0.920123,-1.14053,0.314108583,1.229318064,0.270412634,1,1,1,0.922169467,0.999368433,88.82288967
trinityContig1340||sp|A5D7D1.1|,Nontoxin,NT,3.46,4.59,4.99,22.18,16.01,20.71,11.99,8.631984708,0.719932002,0.336898471,FALSE,2715,159,0,0,0,0,0,0,17,17,0.0754676,0,0.0754676,0.355153706,0,0.5,0,0,0,0,0.131856339,1.108493301
trinityContig13416||sp|Q8TB72.2|,Nontoxin,NT,8.41,12.79,11.78,17.85,9.77,16.78,12.8967,3.762454872,0.291737799,0.276223923,FALSE,3195,245,0,0,0,0,0,1,12,13,-0.702458,-1.14053,-0.580848,0.058929077,0,0.5,0,0,0,0,0,1.00232854
trinityContig13427||sp|Q9DEA3.1|,Nontoxin,NT,3.8,1.72,7.37,16.15,4.79,4.37,6.3667,5.125858627,0.80510447,0.356060833,FALSE,786,131,0,0,0,0,0,0,6,6,0.287019,0,0.287019,0.26077505,0,0.5,0,0,0,0,0.006125041,1.128761596
trinityContig13449||sp|Q66WT7.1|,Nontoxin,NT,7.68,5.87,3.4,34.47,3.87,16.96,12.0417,12.04813914,1.000534737,0.287879,FALSE,489,244,0,0,0,0,0,1,1,2,-0.381751,0.540555,-1.14053,0.2230255,0,0.5,0.232272571,0.939177324,1,0.24168146,0.951764248,4.384369359
trinityContig13457||sp|Q99PJ2.3|,Nontoxin,NT,7.93,9.7,10.97,14.27,11.45,20.71,12.505,4.53222131,0.362432732,0.329004286,FALSE,1656,236,0,0,0,0,0,0,7,7,-0.0252301,0,-0.0252301,0.175290914,0,0.5,0,0,0,0,0,1.001563694
trinityContig13461||sp|Q8TE99.1|,Nontoxin,NT,2.26,3.71,6,7.25,6.05,8.04,5.5517,2.179554236,0.392592221,0.207071,FALSE,1296,216,0,0,0,0,0,3,3,6,-1.4289,-1.62929,-0.828791,0.0687627,0,0.5,0,0,0,0.213436776,0.582225614,2.100892319
trinityContig13492||240415at32523__zf-CCHH,Nontoxin,NT,4.04,4.28,5.21,4.3,3.1,4.97,4.3167,0.746100976,0.17284059,0.361472143,FALSE,1011,144,0,0,0,0,0,6,1,7,0.358461,0.723269,-1.14053,-0.235771829,7.227453359,0.01347561,0.927128769,0.927128769,1,0.999368433,0.999368433,45.7103162
trinityContig13507||Topoisom_I,Nontoxin,NT,5.64,12.75,12.12,26.12,14.41,15.13,14.3617,6.671447869,0.464530513,0.223905889,FALSE,1731,192,0,0,0,0,0,1,8,9,-1.31445,-1.14053,-1.20688,0.155364778,0,0.5,0,0,0,0,0,1.001563986
trinityContig13518||sp|Q5SW96.3|,Nontoxin,NT,2.41,4.43,3.25,11.32,2.18,9.44,5.505,3.903171787,0.709023031,0.2651515,FALSE,918,153,0,0,0,0,0,2,4,6,-0.759981,-0.0474906,-1.02271,0.199076833,0,0.5,0,0,0,0.388997248,0.784396884,1.012339435
trinityContig13532||sp|Q5ZK01.1|,Nontoxin,NT,6.56,6.21,9.07,9.1,8.55,10.35,8.3067,1.605822738,0.193316568,0.239057333,FALSE,1158,128,0,0,0,0,0,1,8,9,-1.12873,-1.14053,-1.00132,0.283090133,0.681882159,0.355550403,0,0,1,0,0,13.40483477
trinityContig1354||189262at32523__DHO_dh,Nontoxin,NT,0.82,3.61,0.45,5.82,0,4.99,2.615,2.515955087,0.962124316,0.166667,FALSE,861,861,0,0,0,0,0,1,0,1,-1.14053,-1.14053,0,0.211268,-9.09E-13,0.5,0.114717787,0.149641626,1,0.118692627,0.155718235,1.238279944
trinityContig13551||227581at32523,Nontoxin,NT,0,0.96,0,2.65,0.68,3.77,1.3433,1.535716988,1.143242007,0,FALSE,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.65852974,0.939177324,1,0.633950167,0.951764248,15.55408599
trinityContig13574||286524at32523,Nontoxin,NT,0,1.19,0,0,0,1.58,0.4617,0.725766262,1.571943387,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trinityContig13574||sp|Q9DEE9.1|,Nontoxin,NT,2.61,10.13,7.44,9.61,5.53,9.48,7.4667,2.935279657,0.393116056,0.3515152,FALSE,1188,237,0,0,0,0,0,0,5,5,0.226828,0,0.226828,-0.00354516,0,0.5,0,0,0,0,0.072515708,1.113345965
trinityContig13576||200324at32523,Nontoxin,NT,1.05,1.14,1.17,1.53,1.64,12.11,3.1067,4.416906912,1.421735897,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trinityContig13580||sp|P46411.1|,Nontoxin,NT,11.11,15.16,15.51,22.94,24.63,18.99,18.0567,5.119748692,0.28353734,0.166667,FALSE,1764,588,0,0,0,0,0,0,3,3,-1.62929,0,-1.62929,-0.012222,-9.09E-13,0.5,0.262784125,0.31566848,1,0.21463439,0.328455657,5.026854417
trinityContig13600||sp|P60766.2|,Nontoxin,NT,12.06,25.77,30.4,53.19,33.04,47.49,33.6583,14.91652696,0.443175293,0.247475,FALSE,576,192,0,0,0,0,0,0,3,3,-0.828791,0,-0.828791,0.107361333,0,0.5,0,0,0,0,0,1.12283211
trinityContig13602||35780at32523__FAM83,Nontoxin,NT,4.98,7.95,8.04,20.23,7.83,9.15,9.6967,5.343720302,0.551086483,0.377104333,FALSE,1500,166,0,0,0,0,0,6,3,9,0.563433,0.403352,0.672137,0.261183889,0,0.5,0,0,0,0.597143525,0.699651759,1.18362858
trinityContig13603||178745at32523,Nontoxin,NT,2.99,0,7.1,5.25,1.31,1.71,3.06,2.659744349,0.8691975,0.30303,FALSE,546,546,0,0,0,0,0,1,0,1,-0.194921,-0.194921,0,0.384615,0,0.5,0,0,0,0.150293465,0.166139663,7.215997216
trinityContig1361||AIRS_C,Nontoxin,NT,13.48,23.84,32.69,46.78,32.53,38.05,31.2283,11.50487795,0.36841192,0.247475,FALSE,903,150,0,0,0,0,0,0,6,6,-0.963564,0,-0.963564,0.021143167,0,0.5,0,0,0,0,0.012105776,1.122712277
trinityContig13620||289632at32523,Nontoxin,NT,0.57,3.49,1.36,7.22,0.62,0,2.21,2.74090496,1.240228489,0.30303,FALSE,357,357,0,0,0,0,0,1,0,1,-0.194921,-0.194921,0,-0.263158,0,0.5,0,0,0,0.862573435,1,12.80454898
trinityContig13664||279702at32523,Nontoxin,NT,8.88,13.9,21.17,59.77,30.27,31,27.4983,18.07212817,0.657208925,0.166667,FALSE,495,495,0,0,0,0,0,0,1,1,-1.14053,0,-1.14053,-0.123967,0,0.5,0.604926982,0.827794818,1,0.629431515,0.861327336,1.483382859
trinityContig13668||sp|P08249.3|,Nontoxin,NT,0,20.64,10.35,28.93,13.42,55.16,21.4167,19.18727356,0.895902429,0,FALSE,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.255063278,0.765189835,1,0.265336188,0.796085625,3.969373227
trinityContig13668||sp|Q9EQK7.2|,Nontoxin,NT,12.85,15.01,17.31,18.68,13.8,34.02,18.6117,7.854128638,0.421999529,0.378787667,FALSE,873,291,0,0,0,0,0,1,2,3,0.472013,1.06589,-0.0474906,0.625344333,0,0.5,0,0,0,0.769639146,0.839084212,1
trinityContig13672||Septin,Nontoxin,NT,3.62,4.44,6.55,14.74,7.85,5.69,7.1483,4.009854943,0.560952246,0.240259857,FALSE,552,78,0,0,0,0,0,0,7,7,-1.07398,0,-1.07398,0.168373571,0,0.5,0,0,0,0,0,1.001564278
trinityContig13674||sp|A4FV68.1|,Nontoxin,NT,2.49,4.11,4.82,8.22,5.6,8.39,5.605,2.330190979,0.415734341,0.398989667,FALSE,1404,468,0,0,0,0,0,0,3,3,0.672137,0,0.672137,0.211675,0,0.5,0,0,0,0,0.134650998,1.126178717
trinityContig13678||sp|Q8K0C8.1|,Nontoxin,NT,12.68,46.11,36.23,135.83,41.2,63.53,55.93,42.4589868,0.759145124,0.373737667,FALSE,297,99,0,0,0,0,0,1,2,3,0.421982,0.540555,0.219917,-0.039380833,0,0.5,0,0,0,8.86E-05,0.147948223,2.830048046
trinityContig13689||127505at32523__UCH,Nontoxin,NT,9.39,18.52,29.27,28.71,27.68,54.38,27.9917,15.06204424,0.538089657,0.318181667,FALSE,894,298,0,0,0,0,0,0,3,3,-0.128358,0,-0.128358,0.361331667,0,0.5,0,0,0,0,0,1.002329711
trinityContig13695||sp|Q3ZBV8.1|,Nontoxin,NT,10.41,17.59,20.17,45.77,30.45,34.45,26.4733,12.87228599,0.486236547,0.330808111,FALSE,2208,122,0,0,0,0,0,6,12,18,-0.0043595,-1.16715,0.636517,0.246655278,0,0.5,0,0,0,0.790574568,0.152564871,1.367606808
trinityContig13730||sp|Q61584.2|,Nontoxin,NT,4.52,11.15,6.38,39.45,8.26,24.13,15.6483,13.58692227,0.868268263,0.2257577,FALSE,1953,195,0,0,0,0,0,4,6,10,-1.30925,-1.38479,-1.02173,0.1706138,0,0.5,0,0,0,0.184766734,0.928579573,4.772857943
trinityContig13752||sp|Q5ZHT1.1|,Nontoxin,NT,2.1,3.75,5.59,8.43,9.53,5.67,5.845,2.784641808,0.476414338,0.419580231,FALSE,2343,180,0,0,0,0,0,7,6,13,1.13131,1.79091,0.170686,0.033914308,0,0.5,0,0,0,0.758042072,0.764385254,1.142917228
trinityContig1379||sp|Q5YJC2.1|,Nontoxin,NT,2.53,5.6,5.98,5.47,4.85,10.02,5.7417,2.431653073,0.42350751,0,FALSE,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.09E-13,0.5,0.228350695,0.37179639,1,0.237272378,0.386857126,3.282602407
trinityContig13829||sp|Q5F3C1.1|,Nontoxin,NT,3.05,14.8,12.38,29.59,10.57,30.4,16.7983,10.95404841,0.652092677,0.166667,FALSE,972,324,0,0,0,0,0,1,2,3,-1.62929,-1.14053,-1.45138,0.099523,0,0.5,0.314568753,0.76894584,1,0.327311382,0.800094489,2.142178596
trinityContig13850||sp|Q7Z5U6.1|,Nontoxin,NT,2.55,3.6,4.22,9.64,5.96,5.43,5.2333,2.485169344,0.474876148,0.246556636,FALSE,1044,94,0,0,0,0,0,5,6,11,-1.06278,-1.22373,-0.730898,0.120159182,0,0.5,0,0,0,0.251996212,0.299754578,1.090746234
trinityContig13853||sp|Q6AYM4.2|,Nontoxin,NT,11.31,24.97,31,66.82,21,38.96,32.3433,19.28555798,0.596276755,0.2348485,FALSE,612,306,0,0,0,0,0,0,2,2,-0.849715,0,-0.849715,0.02889,0,0.5,0.454834362,0.577116614,1,0.473258934,0.604790388,2.991818894
trinityContig13854||sp|Q86Y82.1|,Nontoxin,NT,3.78,6.08,7.38,8.47,5.24,10.4,6.8917,2.370961127,0.34403139,0.30303,FALSE,816,408,0,0,0,0,0,0,2,2,-0.248047,0,-0.248047,0.6,0,0.5,0,0,0,0,0,1.11187026
trinityContig13861||sp|P53567.1|,Nontoxin,NT,9.42,17.22,24.93,50.62,42.66,52.26,32.8517,18.13695279,0.55208567,0.4166665,FALSE,453,226,0,0,0,0,0,1,1,2,0.754734,1.3811,-0.194921,0.21540475,2.638307782,0.133680712,0.931354918,0.939442438,1,0.941193574,0.999368433,1582.38088
trinityContig13869||222002at32523__TPT,Nontoxin,NT,4.25,2.83,2.75,5.82,6.59,8.27,5.085,2.199270334,0.432501541,0.166667,FALSE,396,396,0,0,0,0,0,1,0,1,-1.14053,-1.14053,0,0.211268,0,0.5,0.451335613,0.491221861,1,0.469618428,0.511119592,1.315186146
trinityContig13869||246867at32523,Nontoxin,NT,4.63,9.95,18.96,20.05,12.07,28.37,15.6717,8.47181779,0.540580651,0,FALSE,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.360395786,0.465942657,1,0.374994788,0.48481469,4.681855094
trinityContig13899||sp|Q922R5.2|,Nontoxin,NT,1.9,4.85,7.23,8.26,6.65,9.36,6.375,2.669132818,0.418687501,0.229798167,FALSE,2460,410,0,0,0,0,0,0,6,6,-1.16715,0,-1.16715,0.3361265,0,0.5,0,0,0,0,0,1.146837134
trinityContig1390||220321at32523,Nontoxin,NT,3.3,7.89,3.55,23.65,9.12,6.48,8.9983,7.542040617,0.838162833,0,FALSE,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.233183675,0.236654675,1,0.242457533,0.246245092,15.85628114
trinityContig13900||TAFII28,Nontoxin,NT,4.26,13.32,15.63,6.19,3.15,11.75,9.05,5.191396729,0.573634998,0.3257575,FALSE,321,160,0,0,0,0,0,0,2,2,-0.0474906,0,-0.0474906,0.2419975,0,0.5,0,0,0,0,0,1.132977684
trinityContig13916||277821at32523__Med30,Nontoxin,NT,5.75,8.77,11.29,10.17,10.53,8.56,9.1783,1.97848848,0.21556154,0.338384,FALSE,540,180,0,0,0,0,0,1,2,3,0.0717655,1.48617,-0.849715,-0.044649,0,0.5,0,0,0,0.436557672,0.971118544,14.59957362
trinityContig13938||261311at32523,Nontoxin,NT,1.22,3.56,3.09,6.01,2.56,4.56,3.5,1.653928656,0.472551045,0.166667,FALSE,519,519,0,0,0,0,0,0,1,1,-1.14053,0,-1.14053,0.211268,0,0.5,0.526960301,0.764924365,1,0.54830654,0.795444827,5.062297436
trinityContig1394||sp|Q8NDN9.1|,Nontoxin,NT,6.7,8.55,8.4,26.14,7.4,15.27,12.0767,7.54598878,0.624838638,0.454545333,FALSE,1596,532,0,0,0,0,0,1,2,3,1.22248,-0.194921,1.75751,0.270257167,0,0.5,0,0,0,0,0.006101364,1.126498253
trinityContig13953||sp|Q9BV81.1|,Nontoxin,NT,13.79,23.4,14.3,18.37,8.69,112.59,31.8567,39.85627161,1.25111112,0.393939,FALSE,333,83,0,0,0,0,0,0,4,4,0.667001,0,0.667001,0.6923075,0,0.5,0,0,0,0,0.005710442,1.092576873
trinityContig13955||sp|P08003.3|,Nontoxin,NT,90.41,310.98,261.12,314.42,266.36,279.86,253.8583,83.10363179,0.32736228,0.30303,FALSE,1908,954,0,0,0,0,0,2,0,2,-0.248047,-0.248047,0,0.384615,1.068912584,0.292993905,0.929859605,0.931448605,1,0.997387758,0.999368433,25.24951681
trinityContig14000||sp|Q5ZL74.1|,Nontoxin,NT,6.26,9.9,10.25,10.41,12.5,19.33,11.4417,4.360199154,0.381079661,0.363636286,FALSE,663,94,0,0,0,0,0,0,7,7,0.38404,0,0.38404,0.489886314,0,0.5,0,0,0,0,0,1.001559014
trinityContig14000||sp|Q9NV29.2|,Nontoxin,NT,0.45,4.07,2.11,8.35,4.37,7.04,4.3983,2.950541758,0.670836859,0.166667,FALSE,405,405,0,0,0,0,0,0,1,1,-1.14053,0,-1.14053,0.211268,0,0.5,0.391350156,0.224511455,1,0.407203066,0.233659693,2.14304923
trinityContig14014||130233at32523,Nontoxin,NT,3.74,4.2,4.07,7.32,5.81,10.64,5.9633,2.659794478,0.44602728,0.240259857,FALSE,993,141,0,0,0,0,0,0,7,7,-1.07398,0,-1.07398,0.1694176,0,0.5,0,0,0,0,0,1.131959778
trinityContig14030||sp|P0C0U7.1|,Nontoxin,NT,55.18,172.89,159.47,44.98,161.21,34.74,104.745,65.96378908,0.62975597,0.257575667,FALSE,429,143,0,0,0,0,0,1,2,3,-0.72873,-1.14053,-0.248047,0.103831833,0,0.5,0,0,0,0,0,1.084421757
trinityContig14034||sp|Q5ZIA5.1|,Nontoxin,NT,17.26,41.39,44.3,56.67,59.95,63.07,47.1067,16.98598089,0.360585243,0.3090908,FALSE,2862,114,0,0,0,0,0,1,24,25,-0.29665,-0.194921,-0.292551,0.363322576,0,0.5,0,0,0,0.192485378,0.284078647,1.003592583
trinityContig14041||sp|Q61025.1|,Nontoxin,NT,9.32,13.26,14.08,43,19.99,28.99,21.44,12.58503079,0.586988376,0.266234,FALSE,399,57,0,0,0,0,0,1,6,7,-0.767032,-1.14053,-0.556398,0.134178343,0.024995502,0.493790011,0,0.022678997,1,0,0,29.21858046
trinityContig14066||CD47,Nontoxin,NT,3.5,3.43,5.99,12.73,5.09,8.2,6.49,3.532007928,0.544223101,0.2969696,FALSE,960,192,0,0,0,0,0,3,2,5,-0.380381,-0.72873,0.219917,0.2966365,0,0.5,0,0,0,0.523967733,0.996325696,1.001563986
trinityContig14108||sp|Q8BWT1.3|,Nontoxin,NT,9.44,16.94,22.3,36.86,15.74,27.7,21.4967,9.740886339,0.453134032,0.35416675,FALSE,1194,49,0,0,0,0,0,7,17,24,0.309081,-0.485659,0.647747,0.215688821,0,0.5,0,0,0,0.225082585,0.239619373,3.066050644
trinityContig14112||Pkinase,Nontoxin,NT,0.74,0,1.82,0,0,0,0.4267,0.744007168,1.74363058,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trinityContig14115||215514at32523,Nontoxin,NT,0.47,1.4,0.54,0.96,1,2.72,1.1817,0.826375621,0.699310841,0.5151515,FALSE,399,199,0,0,0,0,0,1,1,2,1.62381,1.48617,1.06589,-0.489655,0,0.5,0,0,0,0.422174375,0.119463222,1.002325612
trinityContig1412||SPC12,Nontoxin,NT,107.46,236.56,402.23,259.31,253.6,263.94,253.85,93.67740688,0.369026618,0.333333333,FALSE,579,96,0,0,0,0,0,2,4,6,0.0252689,-0.248047,0.184228,-0.1830633,0,0.5,0,0,0,0.244912181,0.927866932,1
trinityContig14122||sp|O15116.1|,Nontoxin,NT,2.3,2.06,6.94,16.95,6.41,8.03,7.115,5.419028511,0.761634366,0.292929333,FALSE,402,134,0,0,0,0,0,0,3,3,-0.378513,0,-0.378513,0.028162067,0,0.5,0,0,0,0,0,1.001561061
trinityContig14123||sp|Q9DAA6.1|,Nontoxin,NT,3.08,7.04,3.43,14.99,9.61,7.1,7.5417,4.404876464,0.584069436,0.24621225,FALSE,585,146,0,0,0,0,0,3,1,4,-0.902013,-0.578637,-1.14053,0.09797625,0.608428818,0.36885134,0.368091044,0.375383912,1,0.384817523,0.391778658,29.0164378
trinityContig14158||sp|A5GFN6.1|,Nontoxin,NT,3.51,7.35,7.73,14.74,5.44,12.95,8.62,4.355061423,0.505227543,0.253788,FALSE,1107,138,0,0,0,0,0,0,8,8,-0.932804,0,-0.932804,0.0918354,0,0.5,0,0,0,0,0,1.001557259
trinityContig1418||sp|Q9NPD8.1|,Nontoxin,NT,0,1.8,8.04,6.79,4.66,1.84,3.855,3.159770561,0.819655139,0.2757574,FALSE,597,119,0,0,0,0,0,1,4,5,-0.616518,-0.194921,-0.660626,0.0908364,-0.001837093,0.5,0.683246653,0.281749566,1,0.521307089,0.270461891,1.519930099
trinityContig14181||sp|P52799.1|,Nontoxin,NT,0.51,1.8,0.28,1.45,1.31,3.66,1.5017,1.205212291,0.802565287,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trinityContig14182||162338at32523,Nontoxin,NT,2.06,1.07,1.64,4.66,3.67,3.74,2.8067,1.413218549,0.503516068,0.378787667,FALSE,738,246,0,0,0,0,0,0,3,3,0.472013,0,0.472013,-0.182450667,0,0.5,0,0,0,0,0,1.159776243
trinityContig1420||sp|O00418.2|,Nontoxin,NT,25.8,10.13,20.66,19.58,12.86,30.1,19.855,7.543637717,0.379936425,0.409091,FALSE,2178,"2,178",0,0,0,0,0,1,0,1,0.540555,0.540555,0,0.0267062,0.466856196,0.395907263,1,1,1,1,1,180.9617695
trinityContig14202||sp|Q91VA6.1|,Nontoxin,NT,7.92,15.41,5.31,26.69,15.59,45.97,19.4817,14.96545144,0.768179955,0.33333325,FALSE,1122,140,0,0,0,0,0,1,7,8,0.0264588,1.06589,-0.229865,0.251883688,1.121708429,0.285360668,0,0,1,0,0,473.265023
trinityContig14205||sp|Q13492.2|,Nontoxin,NT,0,1.02,0,0,0,5.59,1.1017,2.236357902,2.029915496,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trinityContig14240||215456at32523,Nontoxin,NT,21.79,31.09,40.92,112.57,46.32,75.12,54.635,33.66452421,0.616171396,0.2348485,FALSE,1062,265,0,0,0,0,0,2,2,4,-1.02271,-0.849715,-0.849715,0.0496445,0.001188544,0.499702952,0.801632495,1,1,0.764264441,0.181472954,1.415125033
trinityContig14250||sp|Q9BTE1.1|,Nontoxin,NT,14.04,11.81,6.6,29.73,18.19,28.69,18.1767,9.334618721,0.513548594,0.29166675,FALSE,549,137,0,0,0,0,0,0,4,4,-0.419239,0,-0.419239,0.289236,0,0.5,0,0,0,0,0.005132791,1.062942609
trinityContig14255||280322at32523__PEMT,Nontoxin,NT,4.12,1.87,3.84,0.42,2.47,3.97,2.7817,1.471671385,0.529054674,0.393939333,FALSE,660,220,0,0,0,0,0,2,1,3,0.622106,0.153065,1.06589,0.014517333,0,0.5,0,0,0,0.297542139,0.999368434,1.287387907
trinityContig14264||sp|P61201.1|,Nontoxin,NT,4.9,18.4,13.81,22.78,13.74,66.09,23.2867,21.79576626,0.935974881,0.247475,FALSE,1353,451,0,0,0,0,0,0,3,3,-0.828791,0,-0.828791,0.403202667,0,0.5,0,0,0,0,0,1.149132182
